FECHA DE EMISIÓN,CÓDIGO,ESTADO,BODEGA,CENTRO DE COSTO,ÓRDENES DE COMPRA ASOCIADAS,PROVEEDOR - NOMBRE,PROVEEDOR - TIPO DE IDENTIFICACIÓN,PROVEEDOR - IDENTIFICACIÓN,PROVEEDOR - DIRECCIÓN,PROVEEDOR - TELÉFONO,PROVEEDOR - CIUDAD,VENCIMIENTO,ÍTEM - NOMBRE,ÍTEM - OBSERVACIONES,ÍTEM - REFERENCIA,ÍTEM - CANTIDAD,ÍTEM - PRECIO,ÍTEM - DESCUENTO (%),ÍTEM - IMPUESTO,ÍTEM - IMPUESTO (%),ÍTEM - IMPUESTO (VALOR),ÍTEM - TOTAL,SUBTOTAL - FACTURA,TOTAL - FACTURA,RETENCIÓN - NOMBRE,RETENCIÓN - BASE,RETENCIÓN - VALOR,ESTADO DE RETENCIÓN,RETENCIÓN - NOMBRE,RETENCIÓN - BASE,RETENCIÓN - VALOR,ESTADO DE RETENCIÓN
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,RACOTIS SWIM MEN SHORT WHITE 34  1600804234  7707082600717,,8992368,"1,00","124789,90","0,00",IVA 19%,"19,00","23710,10","148500,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,RACOTIS SWIM MEN SHORT WHITE 32 1600804232  7707082681594,,8992369,"1,00","124789,90","0,00",IVA 19%,"19,00","23710,10","148500,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,RACOTIS SWIM MEN SHORT BLACK 32  1600804132  7707082642779,,8992367,"1,00","124789,90","0,00",IVA 19%,"19,00","23710,10","148500,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,RACOTIS SWIM MEN SHORT BLACK 34 1600804134  7707082697632,,8992366,"1,00","124789,90","0,00",IVA 19%,"19,00","23710,10","148500,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,KYLIE CROP TOP MANGA LARGA WOMEN BLACK TALLA XS 3210602134  7707082623891,,8999501,"2,00","83193,30","0,00",IVA 19%,"19,00","31613,50","198000,10","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,ULLAIS CROP TOP OVERSIZE WOMEN WHITE XS  1210805234  7707082631506,,8992419,"1,00","94537,80","0,00",IVA 19%,"19,00","17962,20","112500,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,ULLAIS CROP TOP OVERSIZE WOMEN BLACK XS  1210805134  7707082687107,,8992420,"1,00","94537,80","0,00",IVA 19%,"19,00","17962,20","112500,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,ANTONELLA TOP WOMEN BLACK S 0510801136 7707082663927,,8992094,"2,00","75630,30","0,00",IVA 19%,"19,00","28739,50","180000,10","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,ANTONELLA PANTY WOMEN WHITE S 0410801236,,8992081,"2,00","45378,20","0,00",IVA 19%,"19,00","17243,70","108000,10","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,ANTONELLA PANTY WOMEN BLACK S 0410801136 7707082653102,,8992079,"2,00","45378,20","0,00",IVA 19%,"19,00","17243,70","108000,10","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,ANTONELLA TOP WOMEN WHITE S 0510801236 7707082625635,,8992097,"2,00","75630,30","0,00",IVA 19%,"19,00","28739,50","180000,10","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,NICEA CROP TOP OVERSIZE WOMEN WHITE XS 1210808234  7707082615360,,8992421,"1,00","94537,80","0,00",IVA 19%,"19,00","17962,20","112500,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,NICEA CROP TOP OVERSIZE WOMEN BLACK XS  1210808134  7707082635436,,8992422,"1,00","94537,80","0,00",IVA 19%,"19,00","17962,20","112500,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,YAMURK CROP TOP OVERSIZE WOMEN WHITE XS  1210806234  7707082682386,,8992423,"1,00","94537,80","0,00",IVA 19%,"19,00","17962,20","112500,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,YAMURK CROP TOP OVERSIZE WOMEN BLACK XS  1210806134  7707082666720,,8992424,"1,00","94537,80","0,00",IVA 19%,"19,00","17962,20","112500,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,FILIPPO BLACK HAT M  3020811138  7707082649310,,4970281,"2,00","94537,80","0,00",IVA 19%,"19,00","35924,40","225000,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,GIORGIO BLACK HAT M  3020807138   7707082615612,,4970279,"2,00","94537,80","0,00",IVA 19%,"19,00","35924,40","225000,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,GASTON BLACK HAT M  3020803138  7707082622092,,4970277,"2,00","94537,80","0,00",IVA 19%,"19,00","35924,40","225000,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,GASTON GREY HAT M  3020801438  7707082674121,,4970276,"2,00","94537,80","0,00",IVA 19%,"19,00","35924,40","225000,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,GIORGIO GREY HAT M  3020808438  7707082614745,,4970280,"2,00","94537,80","0,00",IVA 19%,"19,00","35924,40","225000,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,ALLAMOS BLACK CAP U   2120807100  7707082686797,,4970167,"2,00","107773,10","0,00",IVA 19%,"19,00","40953,80","256500,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,CLEONAE BLACK CAP BLACK U  2120615100,,4970293,"2,00","105882,40","0,00",IVA 19%,"19,00","40235,30","252000,10","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,Kannia Black Cap  2120709100,,4960104,"1,00","107773,10","0,00",IVA 19%,"19,00","20476,90","128250,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,Kannia White Cap 2120709200,,4960103,"1,00","107773,10","0,00",IVA 19%,"19,00","20476,90","128250,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,Cleonae White Cap White Talla U  2120616200,,4300114,"2,00","107773,10","0,00",IVA 19%,"19,00","40953,80","256500,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,VIGGO NAVY CAP U   2120707500,,920340,"2,00","107773,10","0,00",IVA 19%,"19,00","40953,80","256500,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,Gerd Coffe CAP U 2120704900,,920341,"2,00","107773,10","0,00",IVA 19%,"19,00","40953,80","256500,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,Einar Camel CAP U 2120703900,,920336,"2,00","107773,10","0,00",IVA 19%,"19,00","40953,80","256500,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,Einar Black Cap 2120703100  7707082640553,,920339,"2,00","107773,10","0,00",IVA 19%,"19,00","40953,80","256500,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,Gorra Monastery Abydos White 2120701200,,920344,"2,00","107773,10","0,00",IVA 19%,"19,00","40953,80","256500,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,Gorra Monastery Abydos Camel 2120701900,,920342,"2,00","107773,10","0,00",IVA 19%,"19,00","40953,80","256500,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,Abydos Black CAP U 2120701100,,920343,"2,00","107773,10","0,00",IVA 19%,"19,00","40953,80","256500,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,KILLIAM CAQUI CAP U  2120805900  7707082696857    ,,4970039,"2,00","107773,10","0,00",IVA 19%,"19,00","40953,80","256500,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,ZENDALL BLACK CAP U  2120806100   7707082686926    ,,4970041,"2,00","107773,10","0,00",IVA 19%,"19,00","40953,80","256500,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,IZZARO CAQUI CAP U  2120804900   7707082617302,,4970163,"2,00","107773,10","0,00",IVA 19%,"19,00","40953,80","256500,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,VIESCA BLACK CAP U   2120803100   7707082689248,,4970164,"2,00","107773,10","0,00",IVA 19%,"19,00","40953,80","256500,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
27/01/2023,FMST38738,Pagado,CEDI Medellín,,,MONASTERY COUTURE S.A.S,Número de identificación tributaria,901259856,,,,26/02/2023,ARABELLA CAQUI CAP U  2120810900  7707082618248,,4970166,"2,00","107773,10","0,00",IVA 19%,"19,00","40953,80","256500,00","7373949,40","8775000,60",Compras (2.5%) ,7373948,"1,843,487,000",APLICADA,,,,
31/01/2023,FE2035,Pagado,CEDI Medellín,,,SPRAYGROUND COLOMBIA S.A.S,Número de identificación tributaria,901334482,,,,2/3/2023,CRACKED BEAR SWEATSHIRT CREW NK S 910SG7247S,,8200088,"1,00","456942,20","0,00",IVA 19%,"19,00","86819,00","543761,20","456942,20","543761,20",,,,,,,,
6/2/2023,FW00023694,Por pagar,CEDI Medellín,CEDI,,LUXOTTICA OF COLOMBIA SAS,Número de identificación tributaria,900108281,CRA 42 12 11,,Medellín,6/2/2023,PRADA PR 13ZS 15D0 8S 50,,1400350,"3,00","815447,00","5,00",IVA 19%,"19,00","441564,55","2765588,50","8521421,15","10140491,17",Compras (2.5%) ,8521421.15,"2,130,355,300",APLICADA,,,,
6/2/2023,FW00023694,Por pagar,CEDI Medellín,CEDI,,LUXOTTICA OF COLOMBIA SAS,Número de identificación tributaria,900108281,CRA 42 12 11,,Medellín,6/2/2023,PRADA PR 13ZS 16D5 S0 50,,1400532,"3,00","815447,00","5,00",IVA 19%,"19,00","441564,55","2765588,50","8521421,15","10140491,17",Compras (2.5%) ,8521421.15,"2,130,355,300",APLICADA,,,,
6/2/2023,FW00023694,Por pagar,CEDI Medellín,CEDI,,LUXOTTICA OF COLOMBIA SAS,Número de identificación tributaria,900108281,CRA 42 12 11,,Medellín,6/2/2023,PRADA PR 13ZS 1AB5 S0 50,,1400328,"5,00","815447,00","5,00",IVA 19%,"19,00","735940,92","4609314,17","8521421,15","10140491,17",Compras (2.5%) ,8521421.15,"2,130,355,300",APLICADA,,,,
1/2/2023,EM555,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Roso 30Ml,,237758,"120,00","224000,00","0,00",IVA 19%,"19,00","5107200,00","31987200,00","188215440,00","223976373,60",,,,,,,,
1/2/2023,EM555,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Roso 30Ml TESTER,,237759,"20,00","3000,00","98,00",IVA 19%,"19,00","228,00","1428,00","188215440,00","223976373,60",,,,,,,,
1/2/2023,EM555,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Dolce 30 Ml,,2370750,"120,00","224000,00","0,00",IVA 19%,"19,00","5107200,00","31987200,00","188215440,00","223976373,60",,,,,,,,
1/2/2023,EM555,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Dolce 30Ml Tester,,237753,"20,00","3000,00","98,00",IVA 19%,"19,00","228,00","1428,00","188215440,00","223976373,60",,,,,,,,
1/2/2023,EM555,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Kakuno 30 Mil,,2370295,"96,00","224000,00","0,00",IVA 19%,"19,00","4085760,00","25589760,00","188215440,00","223976373,60",,,,,,,,
1/2/2023,EM555,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Kakuno TESTER,,2370309,"16,00","3000,00","0,00",IVA 19%,"19,00","9120,00","57120,00","188215440,00","223976373,60",,,,,,,,
1/2/2023,EM555,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Femme 30 Mil,,2370291,"72,00","224000,00","0,00",IVA 19%,"19,00","3064320,00","19192320,00","188215440,00","223976373,60",,,,,,,,
1/2/2023,EM555,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Femme TESTER,,2370308,"12,00","3000,00","98,00",IVA 19%,"19,00","136,80","856,80","188215440,00","223976373,60",,,,,,,,
1/2/2023,EM555,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Lonve 30 Mil,,2370296,"48,00","224000,00","0,00",IVA 19%,"19,00","2042880,00","12794880,00","188215440,00","223976373,60",,,,,,,,
1/2/2023,EM555,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Lonve Tester,,2370343,"8,00","3000,00","98,00",IVA 19%,"19,00","91,20","571,20","188215440,00","223976373,60",,,,,,,,
1/2/2023,EM555,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Orgasme 30Ml,,2610597,"48,00","224000,00","0,00",IVA 19%,"19,00","2042880,00","12794880,00","188215440,00","223976373,60",,,,,,,,
1/2/2023,EM555,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Orgasme 30Ml Tester,,2610598,"8,00","3000,00","98,00",IVA 19%,"19,00","91,20","571,20","188215440,00","223976373,60",,,,,,,,
1/2/2023,EM555,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Erotique 30 Ml,,237752,"48,00","224000,00","0,00",IVA 19%,"19,00","2042880,00","12794880,00","188215440,00","223976373,60",,,,,,,,
1/2/2023,EM555,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Erotique 30Ml TESTER,,237755,"8,00","3000,00","98,00",IVA 19%,"19,00","91,20","571,20","188215440,00","223976373,60",,,,,,,,
1/2/2023,EM555,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Ego Edp 30 Mil,,2370009,"48,00","224000,00","0,00",IVA 19%,"19,00","2042880,00","12794880,00","188215440,00","223976373,60",,,,,,,,
1/2/2023,EM555,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Ego Edp 30Ml TESTER,,2370406,"8,00","3000,00","98,00",IVA 19%,"19,00","91,20","571,20","188215440,00","223976373,60",,,,,,,,
1/2/2023,EM555,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Voss 30 Ml,,2500001,"60,00","224000,00","0,00",IVA 19%,"19,00","2553600,00","15993600,00","188215440,00","223976373,60",,,,,,,,
1/2/2023,EM555,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Voss 30 Ml Tester,,2500002,"10,00","3000,00","98,00",IVA 19%,"19,00","114,00","714,00","188215440,00","223976373,60",,,,,,,,
1/2/2023,EM555,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Rose 30 Mil,,2370289,"60,00","224000,00","0,00",IVA 19%,"19,00","2553600,00","15993600,00","188215440,00","223976373,60",,,,,,,,
1/2/2023,EM555,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Rose Tester 30 Mil,,2370366,"10,00","3000,00","98,00",IVA 19%,"19,00","114,00","714,00","188215440,00","223976373,60",,,,,,,,
1/2/2023,EM555,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Baume 30Ml Edp,,2370375,"60,00","224000,00","0,00",IVA 19%,"19,00","2553600,00","15993600,00","188215440,00","223976373,60",,,,,,,,
1/2/2023,EM555,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Baume Edp 30Ml Tester,,2370387,"10,00","3000,00","98,00",IVA 19%,"19,00","114,00","714,00","188215440,00","223976373,60",,,,,,,,
1/2/2023,EM555,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Sativa 30 Ml,,237760,"60,00","224000,00","0,00",IVA 19%,"19,00","2553600,00","15993600,00","188215440,00","223976373,60",,,,,,,,
1/2/2023,EM555,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Sativa 30Ml Tester,,237761,"10,00","3000,00","98,00",IVA 19%,"19,00","114,00","714,00","188215440,00","223976373,60",,,,,,,,
1/2/2023,EM556,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Roso 30Ml,,237758,"6,00","224000,00","0,00",IVA 19%,"19,00","255360,00","1599360,00","17473080,00","20792965,20",,,,,,,,
1/2/2023,EM556,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Roso 30Ml TESTER,,237759,"1,00","3000,00","98,00",IVA 19%,"19,00","11,40","71,40","17473080,00","20792965,20",,,,,,,,
1/2/2023,EM556,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Dolce 30 Ml,,2370750,"6,00","224000,00","0,00",IVA 19%,"19,00","255360,00","1599360,00","17473080,00","20792965,20",,,,,,,,
1/2/2023,EM556,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Dolce 30Ml Tester,,237753,"1,00","3000,00","98,00",IVA 19%,"19,00","11,40","71,40","17473080,00","20792965,20",,,,,,,,
1/2/2023,EM556,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Kakuno 30 Mil,,2370295,"6,00","224000,00","0,00",IVA 19%,"19,00","255360,00","1599360,00","17473080,00","20792965,20",,,,,,,,
1/2/2023,EM556,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Kakuno TESTER,,2370309,"1,00","3000,00","98,00",IVA 19%,"19,00","11,40","71,40","17473080,00","20792965,20",,,,,,,,
1/2/2023,EM556,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Femme 30 Mil,,2370291,"6,00","224000,00","0,00",IVA 19%,"19,00","255360,00","1599360,00","17473080,00","20792965,20",,,,,,,,
1/2/2023,EM556,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Femme TESTER,,2370308,"1,00","3000,00","98,00",IVA 19%,"19,00","11,40","71,40","17473080,00","20792965,20",,,,,,,,
1/2/2023,EM556,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Lonve 30 Mil,,2370296,"6,00","224000,00","0,00",IVA 19%,"19,00","255360,00","1599360,00","17473080,00","20792965,20",,,,,,,,
1/2/2023,EM556,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Lonve Tester,,2370343,"1,00","3000,00","98,00",IVA 19%,"19,00","11,40","71,40","17473080,00","20792965,20",,,,,,,,
1/2/2023,EM556,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Orgasme 30Ml,,2610597,"6,00","224000,00","0,00",IVA 19%,"19,00","255360,00","1599360,00","17473080,00","20792965,20",,,,,,,,
1/2/2023,EM556,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Orgasme 30Ml Tester,,2610598,"1,00","3000,00","98,00",IVA 19%,"19,00","11,40","71,40","17473080,00","20792965,20",,,,,,,,
1/2/2023,EM556,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Erotique 30 Ml,,237752,"6,00","224000,00","0,00",IVA 19%,"19,00","255360,00","1599360,00","17473080,00","20792965,20",,,,,,,,
1/2/2023,EM556,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Erotique 30Ml TESTER,,237755,"1,00","3000,00","98,00",IVA 19%,"19,00","11,40","71,40","17473080,00","20792965,20",,,,,,,,
1/2/2023,EM556,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Ego Edp 30 Mil,,2370009,"6,00","224000,00","0,00",IVA 19%,"19,00","255360,00","1599360,00","17473080,00","20792965,20",,,,,,,,
1/2/2023,EM556,Por pagar,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,18/03/2023,Ilmin Il Ego Edp 30Ml TESTER,,2370406,"1,00","3000,00","98,00",IVA 19%,"19,00","11,40","71,40","17473080,00","20792965,20",,,,,,,,
